measure,seed,profile,count,pct
profile_uniform,chain2,3|6|0|0,1,0.0800000000
profile_uniform,chain2,4|5|1|3,1,0.0800000000
profile_uniform,chain2,2|5|1|1,1,0.0800000000
profile_uniform,chain2,3|2|1|5,1,0.0800000000
profile_uniform,chain2,1|4|0|1,1,0.0800000000
profile_uniform,chain2,3|7|0|2,1,0.0800000000
profile_uniform,chain2,3|6|3|1,1,0.0800000000
profile_uniform,chain2,4|4|1|2,1,0.0800000000
profile_uniform,chain2,3|0|1|3,1,0.0800000000
profile_uniform,chain2,2|4|0|2,1,0.0800000000
profile_uniform,chain2,4|5|0|2,1,0.0800000000
profile_uniform,chain2,4|3|1|2,1,0.0800000000
profile_uniform,chain2,4|3|0|4,1,0.0800000000
profile_uniform,chain2,1|4|2|2,1,0.0800000000
profile_uniform,chain2,3|5|2|0,1,0.0800000000
profile_uniform,chain2,3|5|0|0,1,0.0800000000
profile_uniform,chain2,1|4|2|0,1,0.0800000000
profile_uniform,chain2,4|2|2|4,1,0.0800000000
profile_uniform,chain2,1|2|2|2,1,0.0800000000
profile_uniform,chain2,1|2|1|1,1,0.0800000000
profile_uniform,chain2,2|2|0|3,1,0.0800000000
profile_uniform,chain4,0|0|0|0,101,8.0800000000
profile_uniform,chain4,1|1|1|1,91,7.2800000000
profile_uniform,chain4,1|1|0|0,82,6.5600000000
profile_uniform,chain4,1|2|1|0,51,4.0800000000
profile_uniform,chain4,2|1|0|1,48,3.8400000000
profile_uniform,chain4,2|1|0|0,44,3.5200000000
profile_uniform,chain4,3|1|0|1,38,3.0400000000
profile_uniform,chain4,2|2|1|0,31,2.4800000000
profile_uniform,chain4,4|1|0|1,24,1.9200000000
profile_uniform,chain4,3|1|0|0,21,1.6800000000
profile_uniform,chain4,2|2|1|1,21,1.6800000000
profile_uniform,chain4,2|2|0|1,19,1.5200000000
profile_uniform,chain4,4|1|0|0,19,1.5200000000
profile_uniform,chain4,3|2|1|1,15,1.2000000000
profile_uniform,chain4,4|2|1|1,15,1.2000000000
profile_uniform,chain4,3|0|0|1,14,1.1200000000
profile_uniform,chain4,2|3|1|0,14,1.1200000000
profile_uniform,chain4,2|4|1|0,14,1.1200000000
profile_uniform,chain4,3|3|1|0,13,1.0400000000
profile_uniform,chain4,4|2|0|2,12,0.9600000000
profile_uniform,chain4,3|3|1|1,12,0.9600000000
profile_uniform,chain4,3|2|1|2,12,0.9600000000
profile_uniform,chain4,3|2|0|1,11,0.8800000000
profile_uniform,chain4,1|3|1|0,11,0.8800000000
profile_uniform,chain4,2|3|2|1,10,0.8000000000
profile_uniform,chain4,4|0|0|1,10,0.8000000000
profile_uniform,chain4,3|3|0|1,9,0.7200000000
profile_uniform,chain4,2|4|2|1,9,0.7200000000
profile_uniform,chain4,4|2|0|0,9,0.7200000000
profile_uniform,chain4,4|1|1|2,9,0.7200000000
profile_uniform,chain4,2|4|1|1,9,0.7200000000
profile_uniform,chain4,3|1|1|2,9,0.7200000000
profile_uniform,chain4,2|4|2|0,9,0.7200000000
profile_uniform,chain4,4|2|1|3,8,0.6400000000
profile_uniform,chain4,2|1|1|2,8,0.6400000000
profile_uniform,chain4,1|4|1|0,8,0.6400000000
profile_uniform,chain4,3|3|2|1,8,0.6400000000
profile_uniform,chain4,3|1|0|2,8,0.6400000000
profile_uniform,chain4,3|3|2|2,8,0.6400000000
profile_uniform,chain4,3|2|0|2,8,0.6400000000
profile_uniform,chain4,2|2|1|2,8,0.6400000000
profile_uniform,chain4,3|1|1|3,8,0.6400000000
profile_uniform,chain4,4|2|0|1,7,0.5600000000
profile_uniform,chain4,2|3|2|2,7,0.5600000000
profile_uniform,chain4,3|2|1|3,7,0.5600000000
profile_uniform,chain4,4|3|1|1,7,0.5600000000
profile_uniform,chain4,2|3|1|1,7,0.5600000000
profile_uniform,chain4,3|4|0|1,7,0.5600000000
profile_uniform,chain4,4|2|1|2,7,0.5600000000
profile_uniform,chain4,3|2|2|3,6,0.4800000000
profile_uniform,chain4,4|3|1|0,6,0.4800000000
profile_uniform,chain4,3|3|0|2,6,0.4800000000
profile_uniform,chain4,2|4|0|1,6,0.4800000000
profile_uniform,chain4,4|3|1|2,6,0.4800000000
profile_uniform,chain4,3|3|1|2,6,0.4800000000
profile_uniform,chain4,4|3|0|1,6,0.4800000000
profile_uniform,chain4,3|4|1|1,5,0.4000000000
profile_uniform,chain4,3|4|0|0,5,0.4000000000
profile_uniform,chain4,3|4|2|2,5,0.4000000000
profile_uniform,chain4,2|3|0|2,5,0.4000000000
profile_uniform,chain4,3|3|1|3,5,0.4000000000
profile_uniform,chain4,2|2|1|3,5,0.4000000000
profile_uniform,chain4,3|2|0|0,5,0.4000000000
profile_uniform,chain4,1|3|2|1,5,0.4000000000
profile_uniform,chain4,2|4|0|2,5,0.4000000000
profile_uniform,chain4,4|3|0|2,5,0.4000000000
profile_uniform,chain4,4|3|0|0,5,0.4000000000
profile_uniform,chain4,4|2|0|4,5,0.4000000000
profile_uniform,chain4,4|1|1|3,4,0.3200000000
profile_uniform,chain4,1|4|0|0,4,0.3200000000
profile_uniform,chain4,3|5|1|0,4,0.3200000000
profile_uniform,chain4,3|4|0|2,4,0.3200000000
profile_uniform,chain4,2|1|0|2,4,0.3200000000
profile_uniform,chain4,3|3|0|0,4,0.3200000000
profile_uniform,chain4,4|4|0|2,4,0.3200000000
profile_uniform,chain4,1|3|0|0,4,0.3200000000
profile_uniform,chain4,4|4|0|1,4,0.3200000000
profile_uniform,chain4,3|5|0|1,3,0.2400000000
profile_uniform,chain4,3|0|0|2,3,0.2400000000
profile_uniform,chain4,4|5|1|0,3,0.2400000000
profile_uniform,chain4,4|5|0|0,3,0.2400000000
profile_uniform,chain4,3|4|1|2,3,0.2400000000
profile_uniform,chain4,2|2|2|3,3,0.2400000000
profile_uniform,chain4,3|4|1|3,3,0.2400000000
profile_uniform,chain4,3|4|2|0,3,0.2400000000
profile_uniform,chain4,2|4|1|2,3,0.2400000000
profile_uniform,chain4,3|3|2|3,3,0.2400000000
profile_uniform,chain4,2|5|1|0,3,0.2400000000
profile_uniform,chain4,4|4|1|0,3,0.2400000000
profile_uniform,chain4,3|3|0|3,3,0.2400000000
profile_uniform,chain4,3|5|0|2,3,0.2400000000
profile_uniform,chain4,2|2|2|2,3,0.2400000000
profile_uniform,chain4,4|4|2|0,3,0.2400000000
profile_uniform,chain4,2|3|0|1,3,0.2400000000
profile_uniform,chain4,4|1|0|2,3,0.2400000000
profile_uniform,chain4,1|4|2|0,3,0.2400000000
profile_uniform,chain4,2|3|0|3,2,0.1600000000
profile_uniform,chain4,3|3|2|4,2,0.1600000000
profile_uniform,chain4,2|4|0|0,2,0.1600000000
profile_uniform,chain4,2|1|2|4,2,0.1600000000
profile_uniform,chain4,2|0|1|4,2,0.1600000000
profile_uniform,chain4,3|1|1|4,2,0.1600000000
profile_uniform,chain4,2|5|0|1,2,0.1600000000
profile_uniform,chain4,4|4|1|1,2,0.1600000000
profile_uniform,chain4,3|4|3|2,2,0.1600000000
profile_uniform,chain4,4|3|1|3,2,0.1600000000
profile_uniform,chain4,4|5|2|1,2,0.1600000000
profile_uniform,chain4,2|3|1|2,2,0.1600000000
profile_uniform,chain4,4|3|0|3,2,0.1600000000
profile_uniform,chain4,3|2|1|4,2,0.1600000000
profile_uniform,chain4,4|3|2|4,2,0.1600000000
profile_uniform,chain4,2|4|1|3,2,0.1600000000
profile_uniform,chain4,3|2|0|4,2,0.1600000000
profile_uniform,chain4,4|4|0|0,2,0.1600000000
profile_uniform,chain4,3|6|0|0,2,0.1600000000
profile_uniform,chain4,1|3|1|1,2,0.1600000000
profile_uniform,chain4,4|5|0|1,2,0.1600000000
profile_uniform,chain4,4|5|2|0,2,0.1600000000
profile_uniform,chain4,3|4|0|3,2,0.1600000000
profile_uniform,chain4,4|2|0|3,2,0.1600000000
profile_uniform,chain4,4|4|2|2,2,0.1600000000
profile_uniform,chain4,3|4|1|0,2,0.1600000000
profile_uniform,chain4,2|2|0|2,2,0.1600000000
profile_uniform,chain4,2|3|1|4,2,0.1600000000
profile_uniform,chain4,2|2|2|4,2,0.1600000000
profile_uniform,chain4,3|4|2|1,2,0.1600000000
profile_uniform,chain4,3|5|2|0,2,0.1600000000
profile_uniform,chain4,2|4|3|2,2,0.1600000000
profile_uniform,chain4,4|0|0|2,2,0.1600000000
profile_uniform,chain4,4|5|1|2,1,0.0800000000
profile_uniform,chain4,2|4|2|2,1,0.0800000000
profile_uniform,chain4,4|6|2|1,1,0.0800000000
profile_uniform,chain4,4|3|2|3,1,0.0800000000
profile_uniform,chain4,3|5|1|3,1,0.0800000000
profile_uniform,chain4,2|6|2|2,1,0.0800000000
profile_uniform,chain4,3|6|1|1,1,0.0800000000
profile_uniform,chain4,3|5|3|1,1,0.0800000000
profile_uniform,chain4,4|4|0|3,1,0.0800000000
profile_uniform,chain4,1|4|1|1,1,0.0800000000
profile_uniform,chain4,4|5|1|1,1,0.0800000000
profile_uniform,chain4,2|3|0|0,1,0.0800000000
profile_uniform,chain4,3|4|3|3,1,0.0800000000
profile_uniform,chain4,3|0|0|3,1,0.0800000000
profile_uniform,chain4,2|3|1|3,1,0.0800000000
profile_uniform,chain4,3|5|0|3,1,0.0800000000
profile_uniform,chain4,3|4|2|3,1,0.0800000000
profile_uniform,chain4,2|5|2|0,1,0.0800000000
profile_uniform,chain4,3|5|3|2,1,0.0800000000
profile_uniform,chain4,2|5|0|2,1,0.0800000000
profile_uniform,chain4,2|5|2|1,1,0.0800000000
profile_uniform,chain4,3|3|3|3,1,0.0800000000
profile_uniform,chain4,3|5|2|1,1,0.0800000000
profile_uniform,chain4,2|3|3|3,1,0.0800000000
profile_uniform,chain4,3|1|0|3,1,0.0800000000
profile_uniform,chain4,2|6|3|0,1,0.0800000000
profile_uniform,chain4,3|6|2|0,1,0.0800000000
profile_uniform,chain4,3|2|0|3,1,0.0800000000
profile_uniform,chain4,3|1|0|4,1,0.0800000000
profile_uniform,chain4,2|2|1|4,1,0.0800000000
profile_uniform,chain4,2|6|0|2,1,0.0800000000
profile_uniform,chain4,4|4|2|1,1,0.0800000000
profile_uniform,chain4,4|4|1|4,1,0.0800000000
profile_uniform,chain4,2|5|1|1,1,0.0800000000
profile_uniform,chain4,3|3|0|4,1,0.0800000000
profile_uniform,chain4,2|3|2|3,1,0.0800000000
profile_uniform,chain4,3|0|1|3,1,0.0800000000
profile_uniform,chain4,3|6|0|2,1,0.0800000000
profile_uniform,chain4,3|2|2|4,1,0.0800000000
profile_uniform,chain4,4|0|1|3,1,0.0800000000
profile_uniform,chain4,4|3|2|2,1,0.0800000000
profile_uniform,chain4,2|1|1|3,1,0.0800000000
profile_uniform,chain4,4|5|0|2,1,0.0800000000
profile_uniform,chain4,4|7|0|1,1,0.0800000000
profile_uniform,chain4,4|1|0|3,1,0.0800000000
profile_uniform,chain4,4|2|2|3,1,0.0800000000
profile_uniform,chain4,3|5|0|0,1,0.0800000000
profile_uniform,chain4,4|0|1|4,1,0.0800000000
profile_uniform,chain4,1|2|2|2,1,0.0800000000
profile_uniform,chain4,2|2|0|3,1,0.0800000000
profile_uniform,chain4,3|1|2|4,1,0.0800000000
profile_uniform,chain4,4|1|1|4,1,0.0800000000
profile_uniform,sym_branch,0|0|0|0,117,9.3600000000
profile_uniform,sym_branch,1|2|0|0,116,9.2800000000
profile_uniform,sym_branch,2|2|0|0,65,5.2000000000
profile_uniform,sym_branch,2|1|1|2,44,3.5200000000
profile_uniform,sym_branch,3|2|0|0,40,3.2000000000
profile_uniform,sym_branch,3|1|1|2,36,2.8800000000
profile_uniform,sym_branch,3|0|0|1,35,2.8000000000
profile_uniform,sym_branch,4|1|0|1,25,2.0000000000
profile_uniform,sym_branch,1|3|0|0,24,1.9200000000
profile_uniform,sym_branch,3|1|0|1,20,1.6000000000
profile_uniform,sym_branch,4|0|0|1,19,1.5200000000
profile_uniform,sym_branch,2|4|1|0,18,1.4400000000
profile_uniform,sym_branch,3|2|0|1,17,1.3600000000
profile_uniform,sym_branch,2|2|1|2,17,1.3600000000
profile_uniform,sym_branch,4|2|0|0,15,1.2000000000
profile_uniform,sym_branch,4|2|0|1,14,1.1200000000
profile_uniform,sym_branch,2|2|1|1,14,1.1200000000
profile_uniform,sym_branch,3|2|1|2,14,1.1200000000
profile_uniform,sym_branch,2|3|1|2,13,1.0400000000
profile_uniform,sym_branch,3|3|0|1,11,0.8800000000
profile_uniform,sym_branch,4|1|1|2,11,0.8800000000
profile_uniform,sym_branch,1|4|0|0,11,0.8800000000
profile_uniform,sym_branch,3|3|2|1,11,0.8800000000
profile_uniform,sym_branch,4|3|0|0,11,0.8800000000
profile_uniform,sym_branch,1|2|1|1,11,0.8800000000
profile_uniform,sym_branch,3|3|1|1,10,0.8000000000
profile_uniform,sym_branch,2|3|1|0,10,0.8000000000
profile_uniform,sym_branch,1|3|1|0,10,0.8000000000
profile_uniform,sym_branch,3|3|1|0,10,0.8000000000
profile_uniform,sym_branch,3|3|0|0,9,0.7200000000
profile_uniform,sym_branch,4|1|0|0,9,0.7200000000
profile_uniform,sym_branch,3|4|0|1,9,0.7200000000
profile_uniform,sym_branch,2|2|2|2,9,0.7200000000
profile_uniform,sym_branch,2|4|0|0,8,0.6400000000
profile_uniform,sym_branch,3|2|1|1,8,0.6400000000
profile_uniform,sym_branch,2|3|2|1,8,0.6400000000
profile_uniform,sym_branch,3|4|0|0,8,0.6400000000
profile_uniform,sym_branch,2|2|1|0,8,0.6400000000
profile_uniform,sym_branch,3|3|0|2,8,0.6400000000
profile_uniform,sym_branch,3|3|1|2,8,0.6400000000
profile_uniform,sym_branch,4|1|1|3,7,0.5600000000
profile_uniform,sym_branch,4|2|0|2,7,0.5600000000
profile_uniform,sym_branch,2|3|0|0,7,0.5600000000
profile_uniform,sym_branch,1|3|1|1,7,0.5600000000
profile_uniform,sym_branch,3|4|1|0,7,0.5600000000
profile_uniform,sym_branch,2|3|0|1,7,0.5600000000
profile_uniform,sym_branch,4|1|0|3,7,0.5600000000
profile_uniform,sym_branch,4|3|0|1,7,0.5600000000
profile_uniform,sym_branch,1|4|1|0,6,0.4800000000
profile_uniform,sym_branch,3|4|2|2,6,0.4800000000
profile_uniform,sym_branch,2|4|1|1,6,0.4800000000
profile_uniform,sym_branch,4|3|1|0,6,0.4800000000
profile_uniform,sym_branch,3|2|1|3,6,0.4800000000
profile_uniform,sym_branch,3|4|2|0,6,0.4800000000
profile_uniform,sym_branch,2|4|2|0,6,0.4800000000
profile_uniform,sym_branch,2|4|0|1,6,0.4800000000
profile_uniform,sym_branch,4|3|0|2,6,0.4800000000
profile_uniform,sym_branch,4|2|1|2,6,0.4800000000
profile_uniform,sym_branch,3|1|1|3,6,0.4800000000
profile_uniform,sym_branch,2|0|1|3,5,0.4000000000
profile_uniform,sym_branch,4|5|0|0,5,0.4000000000
profile_uniform,sym_branch,2|3|1|3,5,0.4000000000
profile_uniform,sym_branch,2|3|2|2,5,0.4000000000
profile_uniform,sym_branch,2|2|1|3,5,0.4000000000
profile_uniform,sym_branch,4|3|1|1,5,0.4000000000
profile_uniform,sym_branch,4|4|1|0,5,0.4000000000
profile_uniform,sym_branch,3|0|1|3,5,0.4000000000
profile_uniform,sym_branch,2|3|1|1,5,0.4000000000
profile_uniform,sym_branch,4|2|0|3,5,0.4000000000
profile_uniform,sym_branch,4|1|0|2,5,0.4000000000
profile_uniform,sym_branch,2|2|0|3,5,0.4000000000
profile_uniform,sym_branch,3|2|2|3,4,0.3200000000
profile_uniform,sym_branch,3|4|0|2,4,0.3200000000
profile_uniform,sym_branch,4|2|1|4,4,0.3200000000
profile_uniform,sym_branch,3|3|1|3,4,0.3200000000
profile_uniform,sym_branch,3|2|0|3,4,0.3200000000
profile_uniform,sym_branch,4|3|1|2,4,0.3200000000
profile_uniform,sym_branch,4|1|1|4,4,0.3200000000
profile_uniform,sym_branch,3|3|2|4,3,0.2400000000
profile_uniform,sym_branch,4|2|1|3,3,0.2400000000
profile_uniform,sym_branch,3|5|1|1,3,0.2400000000
profile_uniform,sym_branch,3|0|0|2,3,0.2400000000
profile_uniform,sym_branch,3|4|1|1,3,0.2400000000
profile_uniform,sym_branch,2|2|0|1,3,0.2400000000
profile_uniform,sym_branch,2|1|0|3,3,0.2400000000
profile_uniform,sym_branch,4|4|1|1,3,0.2400000000
profile_uniform,sym_branch,2|3|0|2,3,0.2400000000
profile_uniform,sym_branch,4|1|0|4,3,0.2400000000
profile_uniform,sym_branch,4|4|0|2,3,0.2400000000
profile_uniform,sym_branch,3|3|2|2,3,0.2400000000
profile_uniform,sym_branch,3|2|0|2,3,0.2400000000
profile_uniform,sym_branch,4|5|0|1,3,0.2400000000
profile_uniform,sym_branch,2|3|2|3,3,0.2400000000
profile_uniform,sym_branch,3|3|0|3,3,0.2400000000
profile_uniform,sym_branch,4|4|2|0,3,0.2400000000
profile_uniform,sym_branch,2|1|1|3,3,0.2400000000
profile_uniform,sym_branch,4|5|0|2,3,0.2400000000
profile_uniform,sym_branch,3|3|1|4,3,0.2400000000
profile_uniform,sym_branch,4|2|2|3,3,0.2400000000
profile_uniform,sym_branch,4|2|0|4,3,0.2400000000
profile_uniform,sym_branch,3|1|0|0,2,0.1600000000
profile_uniform,sym_branch,3|5|0|1,2,0.1600000000
profile_uniform,sym_branch,2|0|1|4,2,0.1600000000
profile_uniform,sym_branch,2|5|0|1,2,0.1600000000
profile_uniform,sym_branch,1|4|1|1,2,0.1600000000
profile_uniform,sym_branch,4|5|1|1,2,0.1600000000
profile_uniform,sym_branch,3|5|1|0,2,0.1600000000
profile_uniform,sym_branch,2|1|0|4,2,0.1600000000
profile_uniform,sym_branch,4|2|1|1,2,0.1600000000
profile_uniform,sym_branch,2|3|2|4,2,0.1600000000
profile_uniform,sym_branch,3|5|2|1,2,0.1600000000
profile_uniform,sym_branch,1|2|0|1,2,0.1600000000
profile_uniform,sym_branch,3|4|1|3,2,0.1600000000
profile_uniform,sym_branch,3|1|0|3,2,0.1600000000
profile_uniform,sym_branch,2|4|1|2,2,0.1600000000
profile_uniform,sym_branch,3|2|0|4,2,0.1600000000
profile_uniform,sym_branch,4|4|0|0,2,0.1600000000
profile_uniform,sym_branch,3|6|0|0,2,0.1600000000
profile_uniform,sym_branch,4|4|2|1,2,0.1600000000
profile_uniform,sym_branch,2|5|1|1,2,0.1600000000
profile_uniform,sym_branch,2|4|2|3,2,0.1600000000
profile_uniform,sym_branch,3|5|2|2,2,0.1600000000
profile_uniform,sym_branch,2|4|0|2,2,0.1600000000
profile_uniform,sym_branch,4|0|0|3,2,0.1600000000
profile_uniform,sym_branch,4|6|1|0,2,0.1600000000
profile_uniform,sym_branch,2|3|1|4,2,0.1600000000
profile_uniform,sym_branch,3|4|2|1,2,0.1600000000
profile_uniform,sym_branch,3|5|0|0,2,0.1600000000
profile_uniform,sym_branch,1|4|2|0,2,0.1600000000
profile_uniform,sym_branch,4|0|1|4,2,0.1600000000
profile_uniform,sym_branch,3|1|2|4,2,0.1600000000
profile_uniform,sym_branch,4|5|1|2,1,0.0800000000
profile_uniform,sym_branch,3|2|0|5,1,0.0800000000
profile_uniform,sym_branch,1|2|1|0,1,0.0800000000
profile_uniform,sym_branch,2|1|2|4,1,0.0800000000
profile_uniform,sym_branch,4|3|2|3,1,0.0800000000
profile_uniform,sym_branch,2|4|2|1,1,0.0800000000
profile_uniform,sym_branch,3|2|2|5,1,0.0800000000
profile_uniform,sym_branch,4|5|1|0,1,0.0800000000
profile_uniform,sym_branch,2|5|0|0,1,0.0800000000
profile_uniform,sym_branch,4|1|2|4,1,0.0800000000
profile_uniform,sym_branch,2|6|1|2,1,0.0800000000
profile_uniform,sym_branch,3|4|1|2,1,0.0800000000
profile_uniform,sym_branch,2|2|2|3,1,0.0800000000
profile_uniform,sym_branch,2|5|2|0,1,0.0800000000
profile_uniform,sym_branch,3|5|3|2,1,0.0800000000
profile_uniform,sym_branch,2|6|0|1,1,0.0800000000
profile_uniform,sym_branch,4|6|3|0,1,0.0800000000
profile_uniform,sym_branch,3|2|1|4,1,0.0800000000
profile_uniform,sym_branch,2|5|2|1,1,0.0800000000
profile_uniform,sym_branch,2|1|0|2,1,0.0800000000
profile_uniform,sym_branch,3|7|1|0,1,0.0800000000
profile_uniform,sym_branch,2|6|0|0,1,0.0800000000
profile_uniform,sym_branch,4|4|2|3,1,0.0800000000
profile_uniform,sym_branch,3|1|0|2,1,0.0800000000
profile_uniform,sym_branch,3|1|0|4,1,0.0800000000
profile_uniform,sym_branch,3|3|2|3,1,0.0800000000
profile_uniform,sym_branch,3|6|1|0,1,0.0800000000
profile_uniform,sym_branch,2|5|1|0,1,0.0800000000
profile_uniform,sym_branch,3|5|1|2,1,0.0800000000
profile_uniform,sym_branch,4|4|1|4,1,0.0800000000
profile_uniform,sym_branch,1|3|2|1,1,0.0800000000
profile_uniform,sym_branch,2|2|3|4,1,0.0800000000
profile_uniform,sym_branch,3|3|0|4,1,0.0800000000
profile_uniform,sym_branch,3|0|1|4,1,0.0800000000
profile_uniform,sym_branch,4|5|2|0,1,0.0800000000
profile_uniform,sym_branch,4|4|1|2,1,0.0800000000
profile_uniform,sym_branch,3|4|0|3,1,0.0800000000
profile_uniform,sym_branch,4|4|2|2,1,0.0800000000
profile_uniform,sym_branch,2|2|0|2,1,0.0800000000
profile_uniform,sym_branch,4|3|2|2,1,0.0800000000
profile_uniform,sym_branch,4|3|0|4,1,0.0800000000
profile_uniform,sym_branch,3|6|0|1,1,0.0800000000
profile_uniform,sym_branch,2|2|2|4,1,0.0800000000
profile_uniform,sym_branch,3|5|2|0,1,0.0800000000
profile_uniform,sym_branch,2|5|1|2,1,0.0800000000
profile_uniform,sym_branch,1|3|0|1,1,0.0800000000
profile_uniform,sym_branch,4|1|1|5,1,0.0800000000
profile_uniform,sym_branch,4|2|2|4,1,0.0800000000
profile_uniform,sym_branch,1|2|2|2,1,0.0800000000
profile_uniform,sym_branch,4|0|0|2,1,0.0800000000
profile_uniform,sym_branch,4|4|0|1,1,0.0800000000
